HEADER_TIME_STAMP,MAGNITUDE,SAMPLE_COUNTS
2015-10-16 12:00:09.989,72,34
2015-10-16 12:00:10.984,415,32
2015-10-16 12:00:12.133,871,32
2015-10-16 12:00:12.991,337,32
2015-10-16 12:00:13.995,249,34
2015-10-16 12:00:14.997,121,33
2015-10-16 12:00:16.001,209,33
2015-10-16 12:00:16.989,211,33
2015-10-16 12:00:18.004,415,31
2015-10-16 12:00:18.995,131,34
2015-10-16 12:00:19.989,224,32
2015-10-16 12:00:20.996,219,35
2015-10-16 12:00:22.004,335,34
2015-10-16 12:00:22.994,294,32
2015-10-16 12:00:23.997,177,32
2015-10-16 12:00:24.997,139,32
2015-10-16 12:00:26.014,255,35
2015-10-16 12:00:26.999,268,31
2015-10-16 12:00:27.996,290,34
2015-10-16 12:00:29.004,233,31
2015-10-16 12:01:13.857,578,32
2015-10-16 12:01:14.874,514,33
2015-10-16 12:01:15.863,298,30
2015-10-16 12:01:16.865,100,34
2015-10-16 12:01:17.898,235,33
2015-10-16 12:01:18.861,592,32
2015-10-16 12:01:19.873,485,35
2015-10-16 12:01:20.874,429,32
2015-10-16 12:01:21.866,1271,33
2015-10-16 12:01:22.862,1452,30
2015-10-16 12:01:23.863,1177,33
2015-10-16 12:01:24.871,1772,33
2015-10-16 12:01:25.871,1036,34
2015-10-16 12:01:26.863,367,33
2015-10-16 12:01:27.876,643,34
2015-10-16 12:01:28.872,998,32
2015-10-16 12:01:29.864,2130,31
2015-10-16 12:01:30.874,2132,33
2015-10-16 12:01:31.865,2067,31
2015-10-16 12:01:32.875,2223,33
2015-10-16 12:02:54.928,51,32
2015-10-16 12:02:55.928,79,34
2015-10-16 12:02:56.932,44,33
2015-10-16 12:02:57.939,47,33
2015-10-16 12:02:58.950,43,31
2015-10-16 12:02:59.930,33,32
2015-10-16 12:03:00.932,20,34
2015-10-16 12:03:01.941,61,31
2015-10-16 12:03:02.942,451,33
2015-10-16 12:03:03.945,96,34
2015-10-16 12:03:04.950,119,33
2015-10-16 12:03:05.949,139,32
2015-10-16 12:03:06.951,36,31
2015-10-16 12:03:07.934,74,33
2015-10-16 12:03:08.974,71,33
2015-10-16 12:03:09.956,51,32
2015-10-16 12:03:10.936,386,33
2015-10-16 12:03:11.942,409,32
2015-10-16 12:03:12.955,62,34
2015-10-16 12:03:13.957,43,31
2015-10-16 12:04:09.962,191,34
2015-10-16 12:04:10.956,224,33
2015-10-16 12:04:11.966,232,34
2015-10-16 12:04:12.957,241,31
2015-10-16 12:04:13.968,324,35
2015-10-16 12:04:14.974,626,33
2015-10-16 12:04:15.963,1551,33
2015-10-16 12:04:16.966,1215,32
2015-10-16 12:04:17.975,650,34
2015-10-16 12:04:18.959,729,32
2015-10-16 12:04:19.960,285,34
2015-10-16 12:04:20.993,132,34
2015-10-16 12:04:21.961,137,33
2015-10-16 12:04:22.975,480,32
2015-10-16 12:04:23.980,1205,34
2015-10-16 12:04:24.978,862,32
2015-10-16 12:04:25.978,1355,34
2015-10-16 12:04:26.965,1924,32
2015-10-16 12:04:27.970,741,33
2015-10-16 12:04:28.971,531,32
2015-10-16 12:05:09.974,21,33
2015-10-16 12:05:10.978,20,34
2015-10-16 12:05:11.975,19,31
2015-10-16 12:05:12.976,15,31
2015-10-16 12:05:13.997,23,33
2015-10-16 12:05:14.976,21,33
2015-10-16 12:05:15.983,21,34
2015-10-16 12:05:16.975,27,32
2015-10-16 12:05:17.979,36,34
2015-10-16 12:05:18.982,42,34
2015-10-16 12:05:19.976,28,32
2015-10-16 12:05:20.976,93,34
2015-10-16 12:05:21.977,57,33
2015-10-16 12:05:22.984,25,34
2015-10-16 12:05:23.986,34,33
2015-10-16 12:05:24.978,34,32
2015-10-16 12:05:25.984,24,35
2015-10-16 12:05:26.987,21,33
2015-10-16 12:05:28.004,14,34
2015-10-16 12:05:28.988,22,30
2015-10-16 12:06:11.455,43,33
2015-10-16 12:06:12.461,119,34
2015-10-16 12:06:13.458,69,33
2015-10-16 12:06:14.456,33,33
2015-10-16 12:06:15.464,36,34
2015-10-16 12:06:16.457,29,32
2015-10-16 12:06:17.458,26,34
2015-10-16 12:06:18.474,27,34
2015-10-16 12:06:19.467,26,32
2015-10-16 12:06:20.474,17,34
2015-10-16 12:06:21.461,27,30
2015-10-16 12:06:22.461,25,33
2015-10-16 12:06:23.471,32,33
2015-10-16 12:06:24.476,21,33
2015-10-16 12:06:25.464,21,31
2015-10-16 12:06:26.464,26,33
2015-10-16 12:06:27.474,35,34
2015-10-16 12:06:28.475,58,33
2015-10-16 12:06:29.489,101,30
2015-10-16 12:06:30.468,57,31
2015-10-16 12:07:24.991,20,33
2015-10-16 12:07:26.004,27,33
2015-10-16 12:07:26.993,41,32
2015-10-16 12:07:28.016,62,33
2015-10-16 12:07:28.995,88,32
2015-10-16 12:07:29.994,52,33
2015-10-16 12:07:30.997,17,33
2015-10-16 12:07:32.017,22,32
2015-10-16 12:07:32.992,24,32
2015-10-16 12:07:34.000,20,32
2015-10-16 12:07:35.001,29,33
2015-10-16 12:07:36.010,20,34
2015-10-16 12:07:36.996,19,34
2015-10-16 12:07:37.995,21,32
2015-10-16 12:07:39.011,17,33
2015-10-16 12:07:39.994,19,31
2015-10-16 12:07:40.999,20,33
2015-10-16 12:07:42.004,34,33
2015-10-16 12:07:43.004,17,33
2015-10-16 12:07:44.004,24,33
2015-10-16 12:08:25.013,176,34
2015-10-16 12:08:26.001,47,32
2015-10-16 12:08:27.002,50,33
2015-10-16 12:08:28.003,54,32
2015-10-16 12:08:29.199,31,31
2015-10-16 12:08:30.025,22,34
2015-10-16 12:08:31.005,45,32
2015-10-16 12:08:32.021,40,33
2015-10-16 12:08:33.008,53,32
2015-10-16 12:08:34.005,75,33
2015-10-16 12:08:35.015,170,33
2015-10-16 12:08:36.007,410,31
2015-10-16 12:08:37.025,28,34
2015-10-16 12:08:38.010,18,32
2015-10-16 12:08:39.008,20,32
2015-10-16 12:08:40.011,18,33
2015-10-16 12:08:41.011,16,33
2015-10-16 12:08:42.017,14,32
2015-10-16 12:08:43.012,12,32
2015-10-16 12:08:44.012,17,33
2015-10-16 12:09:26.661,14,33
2015-10-16 12:09:27.648,20,33
2015-10-16 12:09:28.651,12,33
2015-10-16 12:09:29.649,14,33
2015-10-16 12:09:30.651,17,32
2015-10-16 12:09:31.652,16,33
2015-10-16 12:09:32.653,13,33
2015-10-16 12:09:33.651,21,31
2015-10-16 12:09:34.740,13,33
2015-10-16 12:09:35.652,17,34
2015-10-16 12:09:36.654,19,32
2015-10-16 12:09:37.653,13,33
2015-10-16 12:09:38.654,12,34
2015-10-16 12:09:39.730,26,32
2015-10-16 12:09:40.655,16,33
2015-10-16 12:09:41.662,13,33
2015-10-16 12:09:42.656,12,32
2015-10-16 12:09:43.657,18,34
2015-10-16 12:09:44.707,15,33
2015-10-16 12:09:45.657,16,34
2015-10-16 12:10:11.261,7,49
2015-10-16 12:10:12.863,2,38
2015-10-16 12:10:13.140,0,0
2015-10-16 12:10:14.768,13,21
2015-10-16 12:10:15.141,36,30
2015-10-16 12:10:16.476,169,30
2015-10-16 12:10:17.123,250,30
2015-10-16 12:10:18.130,98,32
2015-10-16 12:10:19.125,124,33
2015-10-16 12:10:20.134,38,34
2015-10-16 12:10:21.127,16,34
2015-10-16 12:10:22.128,79,33
2015-10-16 12:10:23.134,234,34
2015-10-16 12:10:24.125,855,32
2015-10-16 12:10:25.135,791,34
2015-10-16 12:10:26.134,1637,32
2015-10-16 12:10:27.125,1363,33
2015-10-16 12:10:28.131,479,34
2015-10-16 12:10:29.130,162,32
2015-10-16 12:10:30.129,29,32
2015-10-16 12:11:10.503,14,34
2015-10-16 12:11:11.495,14,30
2015-10-16 12:11:12.497,18,32
2015-10-16 12:11:13.496,71,34
2015-10-16 12:11:14.505,153,33
2015-10-16 12:11:15.523,123,31
2015-10-16 12:11:16.511,52,32
2015-10-16 12:11:17.501,49,32
2015-10-16 12:11:18.498,58,33
2015-10-16 12:11:19.508,186,34
2015-10-16 12:11:20.505,103,32
2015-10-16 12:11:21.501,30,33
2015-10-16 12:11:22.507,33,34
2015-10-16 12:11:23.510,49,33
2015-10-16 12:11:24.501,73,33
2015-10-16 12:11:25.502,37,33
2015-10-16 12:11:26.503,288,33
2015-10-16 12:11:27.523,284,34
2015-10-16 12:11:28.501,62,31
2015-10-16 12:11:29.571,100,34
2015-10-16 12:12:10.354,52,34
2015-10-16 12:12:11.351,96,32
2015-10-16 12:12:12.356,34,32
2015-10-16 12:12:13.365,51,34
2015-10-16 12:12:14.352,62,32
2015-10-16 12:12:15.357,47,33
2015-10-16 12:12:16.362,34,33
2015-10-16 12:12:17.350,29,29
2015-10-16 12:12:18.352,48,31
2015-10-16 12:12:19.352,34,32
2015-10-16 12:12:20.353,98,33
2015-10-16 12:12:21.355,79,33
2015-10-16 12:12:22.355,69,33
2015-10-16 12:12:23.360,44,34
2015-10-16 12:12:24.362,101,32
2015-10-16 12:12:25.359,157,33
2015-10-16 12:12:26.385,96,32
2015-10-16 12:12:27.355,77,33
2015-10-16 12:12:28.355,237,33
2015-10-16 12:12:29.355,186,34
2015-10-16 12:13:30.480,27,34
2015-10-16 12:13:31.476,46,32
2015-10-16 12:13:32.484,30,35
2015-10-16 12:13:33.479,21,32
2015-10-16 12:13:34.473,20,32
2015-10-16 12:13:35.478,19,34
2015-10-16 12:13:36.489,26,34
2015-10-16 12:13:37.479,65,31
2015-10-16 12:13:38.478,38,33
2015-10-16 12:13:39.484,44,34
2015-10-16 12:13:40.479,32,32
2015-10-16 12:13:41.478,33,32
2015-10-16 12:13:42.481,53,32
2015-10-16 12:13:43.492,123,34
2015-10-16 12:13:44.488,92,32
2015-10-16 12:13:45.483,40,32
2015-10-16 12:13:46.478,40,32
2015-10-16 12:13:47.479,45,32
2015-10-16 12:13:48.479,33,33
2015-10-16 12:13:49.479,37,32
2015-10-16 12:14:25.494,14,32
2015-10-16 12:14:26.495,15,34
2015-10-16 12:14:27.491,17,31
2015-10-16 12:14:28.501,18,34
2015-10-16 12:14:29.494,24,34
2015-10-16 12:14:30.501,24,33
2015-10-16 12:14:31.508,21,33
2015-10-16 12:14:32.499,27,32
2015-10-16 12:14:33.489,36,32
2015-10-16 12:14:34.490,34,33
2015-10-16 12:14:35.491,28,32
2015-10-16 12:14:36.518,25,34
2015-10-16 12:14:37.491,58,32
2015-10-16 12:14:38.501,24,35
2015-10-16 12:14:39.497,17,31
2015-10-16 12:14:40.496,17,32
2015-10-16 12:14:41.491,22,30
2015-10-16 12:14:42.500,36,32
2015-10-16 12:14:43.499,39,33
2015-10-16 12:14:44.494,49,32
2015-10-16 12:15:10.485,19,34
2015-10-16 12:15:11.486,22,33
2015-10-16 12:15:12.490,32,33
2015-10-16 12:15:13.481,19,31
2015-10-16 12:15:14.487,11,33
2015-10-16 12:15:15.482,14,33
2015-10-16 12:15:16.486,22,33
2015-10-16 12:15:17.482,21,32
2015-10-16 12:15:18.489,15,33
2015-10-16 12:15:19.489,18,32
2015-10-16 12:15:20.504,16,32
2015-10-16 12:15:21.495,22,32
2015-10-16 12:15:22.485,21,32
2015-10-16 12:15:23.485,18,33
2015-10-16 12:15:24.483,14,32
2015-10-16 12:15:25.486,19,32
2015-10-16 12:15:26.484,18,32
2015-10-16 12:15:27.485,17,34
2015-10-16 12:15:28.485,15,33
2015-10-16 12:15:29.488,16,35
2015-10-16 12:16:54.813,16,33
2015-10-16 12:16:55.817,18,32
2015-10-16 12:16:56.822,18,33
2015-10-16 12:16:57.815,18,32
2015-10-16 12:16:58.823,19,34
2015-10-16 12:16:59.834,14,32
2015-10-16 12:17:00.824,16,32
2015-10-16 12:17:01.816,25,32
2015-10-16 12:17:03.013,60,33
2015-10-16 12:17:03.818,325,32
2015-10-16 12:17:04.836,340,33
2015-10-16 12:17:05.825,441,34
2015-10-16 12:17:06.819,44,32
2015-10-16 12:17:07.819,54,34
2015-10-16 12:17:09.074,71,34
2015-10-16 12:17:09.824,30,31
2015-10-16 12:17:10.844,42,32
2015-10-16 12:17:11.832,26,33
2015-10-16 12:17:12.833,141,33
2015-10-16 12:17:13.822,572,31
2015-10-16 12:17:40.506,101,34
2015-10-16 12:17:41.487,48,34
2015-10-16 12:17:42.482,81,30
2015-10-16 12:17:43.484,157,32
2015-10-16 12:17:44.483,294,32
2015-10-16 12:17:45.483,79,33
2015-10-16 12:17:46.483,36,33
2015-10-16 12:17:47.491,26,34
2015-10-16 12:17:48.497,30,32
2015-10-16 12:17:49.493,28,32
2015-10-16 12:17:50.490,29,33
2015-10-16 12:17:51.482,32,31
2015-10-16 12:17:52.485,27,33
2015-10-16 12:17:53.486,19,33
2015-10-16 12:17:54.483,24,34
2015-10-16 12:17:55.484,19,32
2015-10-16 12:17:56.486,40,32
2015-10-16 12:17:57.485,44,33
2015-10-16 12:17:58.485,38,32
2015-10-16 12:17:59.487,46,32
2015-10-16 12:18:30.494,102,33
2015-10-16 12:18:31.496,252,32
2015-10-16 12:18:32.489,82,33
2015-10-16 12:18:33.501,78,33
2015-10-16 12:18:34.507,90,32
2015-10-16 12:18:35.484,69,34
2015-10-16 12:18:36.482,56,32
2015-10-16 12:18:37.479,169,34
2015-10-16 12:18:38.485,187,32
2015-10-16 12:18:39.479,234,33
2015-10-16 12:18:40.481,351,32
2015-10-16 12:18:41.481,128,32
2015-10-16 12:18:42.481,93,33
2015-10-16 12:18:43.505,131,33
2015-10-16 12:18:44.480,403,32
2015-10-16 12:18:45.492,135,34
2015-10-16 12:18:46.506,54,33
2015-10-16 12:18:47.492,41,32
2015-10-16 12:18:48.483,31,32
2015-10-16 12:18:49.481,51,32
2015-10-16 12:19:10.475,1118,33
2015-10-16 12:19:11.477,2155,33
2015-10-16 12:19:12.477,1719,31
2015-10-16 12:19:13.506,1637,33
2015-10-16 12:19:14.489,897,32
2015-10-16 12:19:15.503,332,34
2015-10-16 12:19:16.479,445,31
2015-10-16 12:19:17.475,747,33
2015-10-16 12:19:18.483,1005,33
2015-10-16 12:19:19.502,351,31
2015-10-16 12:19:21.025,167,37
2015-10-16 12:19:21.486,308,21
2015-10-16 12:19:22.677,232,34
2015-10-16 12:19:23.476,94,30
2015-10-16 12:19:24.477,19,30
2015-10-16 12:19:25.607,326,33
2015-10-16 12:19:26.477,827,33
2015-10-16 12:19:27.477,103,34
2015-10-16 12:19:28.477,11,33
2015-10-16 12:19:29.741,12,44
2015-10-16 12:20:24.725,11,33
2015-10-16 12:20:25.724,12,34
2015-10-16 12:20:26.718,13,33
2015-10-16 12:20:28.109,13,33
2015-10-16 12:20:28.719,14,31
2015-10-16 12:20:29.720,12,33
2015-10-16 12:20:30.733,13,33
2015-10-16 12:20:31.721,11,31
2015-10-16 12:20:32.723,12,33
2015-10-16 12:20:33.721,11,31
2015-10-16 12:20:34.721,16,32
2015-10-16 12:20:35.735,14,32
2015-10-16 12:20:36.725,11,32
2015-10-16 12:20:37.747,13,32
2015-10-16 12:20:38.753,13,34
2015-10-16 12:20:39.724,11,33
2015-10-16 12:20:40.743,14,33
2015-10-16 12:20:41.725,16,31
2015-10-16 12:20:42.725,11,34
2015-10-16 12:20:43.732,12,34
2015-10-16 12:21:10.472,11,33
2015-10-16 12:21:11.472,11,34
2015-10-16 12:21:12.463,13,32
2015-10-16 12:21:13.481,9,34
2015-10-16 12:21:14.469,13,34
2015-10-16 12:21:15.466,11,32
2015-10-16 12:21:16.464,8,34
2015-10-16 12:21:17.469,11,34
2015-10-16 12:21:18.463,10,32
2015-10-16 12:21:19.469,13,34
2015-10-16 12:21:20.464,16,32
2015-10-16 12:21:21.470,12,34
2015-10-16 12:21:22.466,13,32
2015-10-16 12:21:23.732,3,54
2015-10-16 12:21:24.464,0,0
2015-10-16 12:21:25.472,12,33
2015-10-16 12:21:26.480,17,33
2015-10-16 12:21:27.471,12,33
2015-10-16 12:21:28.465,15,32
2015-10-16 12:21:29.466,14,33
2015-10-16 12:22:10.113,13,34
2015-10-16 12:22:11.108,12,33
2015-10-16 12:22:12.108,12,33
2015-10-16 12:22:13.114,12,34
2015-10-16 12:22:14.108,11,32
2015-10-16 12:22:15.109,14,33
2015-10-16 12:22:16.108,12,33
2015-10-16 12:22:17.108,11,32
2015-10-16 12:22:18.111,13,33
2015-10-16 12:22:19.109,10,33
2015-10-16 12:22:20.109,14,34
2015-10-16 12:22:21.109,11,33
2015-10-16 12:22:22.109,14,33
2015-10-16 12:22:23.109,12,34
2015-10-16 12:22:24.115,13,34
2015-10-16 12:22:25.273,12,32
2015-10-16 12:22:26.109,12,34
2015-10-16 12:22:27.116,12,34
2015-10-16 12:22:28.110,15,32
2015-10-16 12:22:29.116,18,34
2015-10-16 12:23:10.469,5,46
2015-10-16 12:23:11.468,10,8
2015-10-16 12:23:12.469,15,34
2015-10-16 12:23:13.469,15,32
2015-10-16 12:23:14.469,12,34
2015-10-16 12:23:15.469,13,33
2015-10-16 12:23:16.469,13,33
2015-10-16 12:23:17.469,13,30
2015-10-16 12:23:18.469,15,34
2015-10-16 12:23:19.469,22,30
2015-10-16 12:23:20.826,9,50
2015-10-16 12:23:21.476,15,11
2015-10-16 12:23:22.550,13,39
2015-10-16 12:23:23.476,20,18
2015-10-16 12:23:24.469,9,37
2015-10-16 12:23:25.938,16,20
2015-10-16 12:23:26.477,10,29
2015-10-16 12:23:27.716,7,45
2015-10-16 12:23:28.479,10,15
2015-10-16 12:23:29.476,10,30
2015-10-16 12:24:10.467,12,34
2015-10-16 12:24:11.627,11,32
2015-10-16 12:24:12.474,12,33
2015-10-16 12:24:13.461,5,29
2015-10-16 12:24:14.736,11,32
2015-10-16 12:24:15.461,11,31
2015-10-16 12:24:16.461,8,39
2015-10-16 12:24:17.461,10,23
2015-10-16 12:24:18.461,16,34
2015-10-16 12:24:19.467,15,34
2015-10-16 12:24:20.461,14,32
2015-10-16 12:24:21.462,7,33
2015-10-16 12:24:22.462,15,31
2015-10-16 12:24:23.462,12,34
2015-10-16 12:24:24.472,13,34
2015-10-16 12:24:25.462,11,32
2015-10-16 12:24:26.462,11,34
2015-10-16 12:24:27.469,10,34
2015-10-16 12:24:28.469,10,29
2015-10-16 12:24:29.798,12,31
